run,env,design,seed,previous_window_mean,recent_window_mean,relative_improvement
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s1,dmc:finger.spin.occ,hacsmv4_two_noaux,1,0.7498572734196981,0.7512858421802521,-0.0019051208959260124
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s2,dmc:finger.spin.occ,hacsmv4_two_noaux,2,0.7664389695326487,0.7629507698218028,0.004551177392471192
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s3,dmc:finger.spin.occ,hacsmv4_two_noaux,3,0.7701898741722107,0.7729398024082184,-0.00357045493354895
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s4,dmc:finger.spin.occ,hacsmv4_two_noaux,4,0.7455082628726959,0.743826157172521,0.002256320665975162
lewm-dmc:finger.spin.occ-hacssmv5_noaux-s0,dmc:finger.spin.occ,hacssmv5_noaux,0,0.8248834872245788,0.8238302766482035,0.0012767991997499708
lewm-dmc:finger.spin.occ-hacssmv5_noaux-s1,dmc:finger.spin.occ,hacssmv5_noaux,1,0.8551201980113983,0.8486728715896606,0.007539672711194317
lewm-dmc:finger.spin.occ-hacssmv5_noaux-s2,dmc:finger.spin.occ,hacssmv5_noaux,2,0.8344213883082072,0.8286032311916351,0.006972684542960258
lewm-dmc:finger.spin.occ-hacssmv5_noaux-s3,dmc:finger.spin.occ,hacssmv5_noaux,3,0.8502434733708699,0.8436054212252299,0.0078072368133834434
lewm-dmc:finger.spin.occ-hacssmv5_noaux-s4,dmc:finger.spin.occ,hacssmv5_noaux,4,0.8281904739538828,0.8215796107451121,0.007982298054226124
lewm-dmc:finger.spin.occ-hacssmv6-s0,dmc:finger.spin.occ,hacssmv6,0,0.7591320627530416,0.7630531321366628,-0.005165200596851664
lewm-dmc:finger.spin.occ-hacssmv6-s1,dmc:finger.spin.occ,hacssmv6,1,0.7503267501990001,0.7519027942021688,-0.002100476895899941
lewm-dmc:finger.spin.occ-hacssmv6-s2,dmc:finger.spin.occ,hacssmv6,2,0.7687098214626312,0.7644136719703675,0.005588779240636517
lewm-dmc:finger.spin.occ-hacssmv6-s3,dmc:finger.spin.occ,hacssmv6,3,0.7695498046875,0.771044896364212,-0.0019428134054548332
