run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max
lewm-dmc:cheetah.run.occ-hacssmv6_static-s0,dmc:cheetah.run.occ,hacssmv6_static,0,851076,0.3457819855213165,0.15205492079257965,0.36725035309791565,0.5286719799041748,0.5085709691047668,0.18248918652534485,0.1746850609779358,0.2378140091896057,0.8295412063598633,0.1653667390346527,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14675046841303507,0.09107792963584264,0.20242299874623618,,0.05295739789803823,0.12919846296310425,0.12546781102816265,0.2793781832853953,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_static-s1,dmc:cheetah.run.occ,hacssmv6_static,1,851076,0.36297507603963214,0.153504878282547,0.3670990467071533,0.5294926166534424,0.5402483344078064,0.18631480634212494,0.17567139863967896,0.24003155529499054,0.7872467637062073,0.16819047927856445,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1485695646206538,0.09039665589729945,0.2067424617211024,,0.05228601336479187,0.12850730001926422,0.12742658138275145,0.28605833570162453,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_static-s2,dmc:cheetah.run.occ,hacssmv6_static,2,851076,0.35834001104036967,0.153500035405159,0.37248048186302185,0.5561853051185608,0.530764639377594,0.18310067057609558,0.17727603018283844,0.24351900815963745,0.8476765751838684,0.1647614985704422,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14573108851909639,0.08793464322884878,0.20352754016717275,,0.05102672745784124,0.1248425579071045,0.12601523796717326,0.2810398423671722,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s0,dmc:cheetah.run.occ,hacssmv6_uniform,0,851076,0.37731284300486245,0.14829300343990326,0.4618946611881256,0.6921992897987366,0.5722505450248718,0.1854022741317749,0.17027099430561066,0.26403138041496277,1.368362307548523,0.15903069078922272,1.0144654512405396,0.6891944408416748,13.852587699890137,0.16940303723017375,0.23106786827246348,0.10773820837338766,,0.03395535384615262,0.08742290834585825,0.1938009160757065,0.36243295431137085,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s1,dmc:cheetah.run.occ,hacssmv6_uniform,1,851076,0.3748208685715993,0.1476321965456009,0.436465859413147,0.6281346082687378,0.5675095915794373,0.18194276094436646,0.17109370231628418,0.25458070635795593,1.0934865474700928,0.16112834215164185,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1693436042467753,0.2308851275841395,0.10780207455158233,,0.03380557586749395,0.08716042210658391,0.19367280562718708,0.36273561557133993,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s2,dmc:cheetah.run.occ,hacssmv6_uniform,2,851076,0.3678270181020101,0.14670144021511078,0.47219038009643555,0.6520311236381531,0.5540463328361511,0.1851736605167389,0.1712055802345276,0.2603324353694916,1.4463438987731934,0.15814004838466644,1.0144654512405396,0.6891944408416748,13.852587699890137,0.16815015355745952,0.22900594830513,0.10729435880978902,,0.033651408851146696,0.08685779164234797,0.19282832503318786,0.3592630891005198,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-ssm-s0,dmc:cheetah.run.occ,ssm,0,849536,0.4200839225451152,0.1453103870153427,0.4372628629207611,0.6453033685684204,0.6559765338897705,0.18060599267482758,0.1693875640630722,0.2580723464488983,0.7845940589904785,0.1734326332807541,1.0144654512405396,0.6891944408416748,13.852587699890137,,,,,,,,,,,,,,,
lewm-dmc:cheetah.run.occ-ssm-s1,dmc:cheetah.run.occ,ssm,1,849536,0.4233896327018738,0.14604993164539337,0.4257291257381439,0.6609301567077637,0.6611087918281555,0.1863325536251068,0.1703304648399353,0.25966888666152954,0.8617749214172363,0.17519554495811462,1.0144654512405396,0.6891944408416748,13.852587699890137,,,,,,,,,,,,,,,
lewm-dmc:cheetah.run.occ-ssm-s2,dmc:cheetah.run.occ,ssm,2,849536,0.41763348897298175,0.14430639147758484,0.452434778213501,0.6533011198043823,0.6521008014678955,0.1815686821937561,0.16826452314853668,0.2596561908721924,0.8884823322296143,0.175487220287323,1.0144654512405396,0.6891944408416748,13.852587699890137,,,,,,,,,,,,,,,
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s0,dmc:finger.spin.occ,hacsmv4_two_noaux,0,851076,0.758704449335734,0.3467077314853668,0.7123543620109558,1.119240641593933,1.1332805156707764,0.36572736501693726,0.34948188066482544,0.49412891268730164,3.995983362197876,0.34138524532318115,1.2537477016448975,1.7987955808639526,14.051904678344727,1.0950896708170572,0.977193562189738,1.2129857794443766,,0.9393412288029989,1.0150459122657776,1.131073218981425,1.294898271560669,,2.0,8.0,,,,
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s1,dmc:finger.spin.occ,hacsmv4_two_noaux,1,851076,0.7475086736679077,0.34777554869651794,0.7509016990661621,1.144005298614502,1.1110180616378784,0.37406933307647705,0.34910738468170166,0.5005760192871094,3.5039637088775635,0.34141188859939575,1.2537477016448975,1.7987955808639526,14.051904678344727,1.0896776167551676,0.9708625109990437,1.2084927558898926,,0.9336909866333007,1.0080340099334717,1.1262326590220133,1.290752870241801,,2.0,8.0,,,,
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s2,dmc:finger.spin.occ,hacsmv4_two_noaux,2,851076,0.7644045130411784,0.34390905499458313,0.6920666098594666,1.166464924812317,1.1466971635818481,0.37086331844329834,0.34559905529022217,0.49531617760658264,4.485801696777344,0.3433440625667572,1.2537477016448975,1.7987955808639526,14.051904678344727,1.0901939757664998,0.9679592577616374,1.2124287192026775,,0.9287126191457112,1.0072058963775634,1.1310349273681641,1.2938225110371908,,2.0,8.0,,,,
