candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacsmv4_two_noaux,ssm,dmc:finger.spin.occ,5,1.1288960218429565,1.2112032890319824,0.06766899402503981,0.058666901791344726,5,0,
hacsmv4_two_noaux,ssm,dmc:cheetah.run.occ,5,0.5639344334602356,0.6528962612152099,0.1362365024516055,0.13793233373968944,5,0,
hacsmv4_two_noaux,ssm,ogbench:cube-single.occ,5,1.368989682197571,1.4677053689956665,0.06727828210861292,0.06678290735290911,5,0,
hacsmv4_two_noaux,ssm,__overall__,25,,,0.047835043119499744,0.058666901791344726,19,0,3
hacsmv4_two_noaux,hacssmv6,dmc:reacher.hard.occ,5,0.8308597564697265,0.8306938886642456,-0.00018723033001943437,-1.1179727084228995e-05,2,0,
hacsmv4_two_noaux,hacssmv6,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.9632748603820801,-0.014684980717286286,-0.012651628388988322,1,0,
hacsmv4_two_noaux,hacssmv6,dmc:finger.spin.occ,5,1.1288960218429565,1.1288799047470093,-5.964881764597169e-05,-0.00043184363202929365,2,0,
hacsmv4_two_noaux,hacssmv6,dmc:cheetah.run.occ,5,0.5639344334602356,0.5612707734107971,-0.004744116809610701,-0.005064118289210883,2,0,
hacsmv4_two_noaux,hacssmv6,ogbench:cube-single.occ,5,1.368989682197571,1.3681094646453857,-0.0006324431640340834,0.00016294717718838813,3,0,
hacsmv4_two_noaux,hacssmv6,__overall__,25,,,-0.004061683967719295,-0.0008889180369070371,10,0,0
hacsmv4_two_noaux,hacssmv6_static,dmc:reacher.hard.occ,5,0.8308597564697265,0.8503227710723877,0.02280413041227283,0.028041537529044976,5,0,
hacsmv4_two_noaux,hacssmv6_static,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.8935149788856507,-0.09401384361259982,-0.08091856576831814,0,0,
hacsmv4_two_noaux,hacssmv6_static,dmc:finger.spin.occ,5,1.1288960218429565,1.1956828117370606,0.05560556907977467,0.05188564584693338,5,0,
hacsmv4_two_noaux,hacssmv6_static,dmc:cheetah.run.occ,5,0.5639344334602356,0.5297807931900025,-0.06551440464848148,-0.05851055048916012,0,0,
hacsmv4_two_noaux,hacssmv6_static,ogbench:cube-single.occ,5,1.368989682197571,1.3645100355148316,-0.003314003028602335,-0.009297704990335822,2,0,
hacsmv4_two_noaux,hacssmv6_static,__overall__,25,,,-0.016886510359527228,-0.009297704990335822,12,0,2
