task,seed,design,heldout_prior_state_nmse,clean_prior_state_nmse,val_predictive_loss,deep_prior_state_nmse,encoder_mean_channel_variance,encoder_covariance_effective_rank,predictive_loss_convergence_relative_change,initial_encoder_integrator_probe_nmse
manipulator.bring_ball,18001,vicreg_none,0.9886405856430989,0.9289977563646945,0.07755766659975052,0.9908359666899622,0.24281707540041766,59.42549283155673,-0.03739883597535451,0.8334728259572795
manipulator.bring_ball,18001,vicreg_gru,0.9727023876696371,0.9274870958628197,0.055911577741305035,0.9746479861859779,0.21846078609019554,56.401417579374545,-0.013363171292734694,0.8201877316045053
manipulator.bring_ball,18001,vicreg_ssm,0.9482953307086194,0.9229987604627884,0.06061314394076665,0.9491868939308015,0.22292007952332374,57.864718575431546,-0.011511448879353127,0.827111160636975
manipulator.bring_ball,18001,vicreg_hacssmv8,0.9559236479259783,0.8895430786339134,0.04548866748809814,0.9557338264793176,0.2147073116740303,53.31237194700319,-0.008702897825512302,0.8221119402362213
manipulator.bring_ball,18001,vicreg_hacssmv8_static,0.9511993825295432,0.8908840698189486,0.051024906088908514,0.951655619565263,0.22353946952623122,53.81697171746826,-0.0252336929674081,0.8267748030983395
manipulator.bring_ball,18001,vicreg_hacssmv8_dynamic,0.9586335975153069,0.8995876409319272,0.04243488758802414,0.9600978115106309,0.21378667131050677,52.92911524951719,0.019696291131244395,0.8250004906832549
manipulator.bring_ball,18001,vicreg_hacssmv8_noaction,1.015495287935473,0.9273032187224135,0.04800221944848696,1.0141680726773767,0.22190511447513367,53.15527470652905,-0.027876884026831767,0.824209700703354
manipulator.bring_ball,18001,vicreg_hacssmv8_single,0.9522493652620287,0.9127264844186862,0.05072130262851715,0.9522063017193398,0.21959808337230577,54.178897633914545,-0.01398435603887205,0.8257425638349998
manipulator.bring_ball,18002,vicreg_none,1.0455316109260382,0.9185538039110746,0.07152664562066396,1.047992821886698,0.23000331609014468,58.229206619885495,0.004519206957757075,0.8311085035731418
manipulator.bring_ball,18002,vicreg_gru,0.9869624175212331,0.923534474360249,0.059443395336469015,0.9893010158137983,0.23547520446324327,56.61337660518295,0.028236128672913825,0.8196446069361844
manipulator.bring_ball,18002,vicreg_ssm,0.960246753007968,0.9277277753536733,0.06823834180831909,0.9607404873810581,0.24794167140301465,57.499408328282776,-0.015035846151865904,0.824383266076769
manipulator.bring_ball,18002,vicreg_hacssmv8,0.94686753936272,0.8766920005378129,0.05262009079257647,0.946084009469161,0.23063077711839552,56.30572120818774,0.012087968669843945,0.8203904966684008
manipulator.bring_ball,18002,vicreg_hacssmv8_static,0.9425353015020969,0.878618710973836,0.056736435492833456,0.9407412732668645,0.23483899603618463,56.83924311427169,-0.0008831883842342052,0.8200176037539412
