env,design,seed,condition,original_first_post_mse,intervention_first_post_mse,relative_change,changed_action_fraction
dmc:cheetah.run.occ,hacsmv4_single,0,zero_full_gap,0.6196985840797424,0.8136433959007263,0.31296637654304504,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4_single,0,cross_episode_early_blackout,0.6196985840797424,0.8323525190353394,0.3431570529937744,0.08473118394613266
dmc:cheetah.run.occ,hacsmv4_single,1,zero_early_blackout,0.5932816863059998,0.7307766675949097,0.23175328969955444,0.09677419066429138
dmc:cheetah.run.occ,hacsmv4_single,1,zero_full_gap,0.5932816863059998,0.7884224057197571,0.3289174735546112,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4_single,1,cross_episode_early_blackout,0.5932816863059998,0.8049867749214172,0.3568373918533325,0.08473118394613266
dmc:cheetah.run.occ,hacsmv4_single,2,zero_early_blackout,0.6148580312728882,0.7581003904342651,0.23296818137168884,0.09677419066429138
dmc:cheetah.run.occ,hacsmv4_single,2,zero_full_gap,0.6148580312728882,0.8097251057624817,0.31693020462989807,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4_single,2,cross_episode_early_blackout,0.6148580312728882,0.8346869349479675,0.3575279116630554,0.08473118394613266
dmc:cheetah.run.occ,hacsmv4,0,zero_early_blackout,0.6149805784225464,0.7585008144378662,0.23337361216545105,0.09677419066429138
dmc:cheetah.run.occ,hacsmv4,0,zero_full_gap,0.6149805784225464,0.8155201077461243,0.32609084248542786,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4,0,cross_episode_early_blackout,0.6149805784225464,0.8460561037063599,0.37574443221092224,0.08473118394613266
dmc:cheetah.run.occ,hacsmv4,1,zero_early_blackout,0.5906484127044678,0.7376929521560669,0.2489544302225113,0.09677419066429138
dmc:cheetah.run.occ,hacsmv4,1,zero_full_gap,0.5906484127044678,0.7885675430297852,0.3350878953933716,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4,1,cross_episode_early_blackout,0.5906484127044678,0.814765214920044,0.3794419765472412,0.08473118394613266
dmc:cheetah.run.occ,hacsmv4,2,zero_early_blackout,0.6137811541557312,0.7803623676300049,0.27140164375305176,0.09677419066429138
dmc:cheetah.run.occ,hacsmv4,2,zero_full_gap,0.6137811541557312,0.8234253525733948,0.34156179428100586,0.19354838132858276
dmc:cheetah.run.occ,hacsmv4,2,cross_episode_early_blackout,0.6137811541557312,0.8723352551460266,0.42124801874160767,0.08473118394613266
ogbench:cube-single.occ,ssm,0,zero_early_blackout,1.4923696517944336,1.4923696517944336,0.0,0.09677419066429138
ogbench:cube-single.occ,ssm,0,zero_full_gap,1.4923696517944336,1.4923696517944336,0.0,0.19354838132858276
ogbench:cube-single.occ,ssm,0,cross_episode_early_blackout,1.4923696517944336,1.4923696517944336,0.0,0.08473118394613266
ogbench:cube-single.occ,ssm,1,zero_early_blackout,1.4841713905334473,1.4841713905334473,0.0,0.09677419066429138
ogbench:cube-single.occ,ssm,1,zero_full_gap,1.4841713905334473,1.4841713905334473,0.0,0.19354838132858276
ogbench:cube-single.occ,ssm,1,cross_episode_early_blackout,1.4841713905334473,1.4841713905334473,0.0,0.08473118394613266
ogbench:cube-single.occ,ssm,2,zero_early_blackout,1.47323739528656,1.47323739528656,0.0,0.09677419066429138
ogbench:cube-single.occ,ssm,2,zero_full_gap,1.47323739528656,1.47323739528656,0.0,0.19354838132858276
ogbench:cube-single.occ,ssm,2,cross_episode_early_blackout,1.47323739528656,1.47323739528656,0.0,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_static,0,zero_early_blackout,1.6747791767120361,1.7376503944396973,0.037540003657341,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_static,0,zero_full_gap,1.6747791767120361,1.7845590114593506,0.0655488446354866,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_static,0,cross_episode_early_blackout,1.6747791767120361,1.7389839887619019,0.03833628445863724,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_static,1,zero_early_blackout,1.711961269378662,1.7834382057189941,0.04175149276852608,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_static,1,zero_full_gap,1.711961269378662,1.8263477087020874,0.06681601703166962,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_static,1,cross_episode_early_blackout,1.711961269378662,1.7838102579116821,0.04196881502866745,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_static,2,zero_early_blackout,1.6873127222061157,1.7578715085983276,0.041817255318164825,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_static,2,zero_full_gap,1.6873127222061157,1.811249852180481,0.07345237582921982,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_static,2,cross_episode_early_blackout,1.6873127222061157,1.7520500421524048,0.03836711496114731,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaction,0,zero_early_blackout,1.8322067260742188,1.8322067260742188,0.0,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaction,0,zero_full_gap,1.8322067260742188,1.8322067260742188,0.0,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaction,0,cross_episode_early_blackout,1.8322067260742188,1.8322067260742188,0.0,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaction,1,zero_early_blackout,1.849125623703003,1.849125623703003,0.0,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaction,1,zero_full_gap,1.849125623703003,1.849125623703003,0.0,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaction,1,cross_episode_early_blackout,1.849125623703003,1.849125623703003,0.0,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaction,2,zero_early_blackout,1.8047568798065186,1.8047568798065186,0.0,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaction,2,zero_full_gap,1.8047568798065186,1.8047568798065186,0.0,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaction,2,cross_episode_early_blackout,1.8047568798065186,1.8047568798065186,0.0,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaux,0,zero_early_blackout,1.557835340499878,1.6553860902786255,0.06261942535638809,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaux,0,zero_full_gap,1.557835340499878,1.7146683931350708,0.10067370533943176,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaux,0,cross_episode_early_blackout,1.557835340499878,1.6892927885055542,0.08438468724489212,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaux,1,zero_early_blackout,1.5518735647201538,1.6610863208770752,0.07037477940320969,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaux,1,zero_full_gap,1.5518735647201538,1.7115155458450317,0.10287047922611237,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaux,1,cross_episode_early_blackout,1.5518735647201538,1.697135329246521,0.09360412508249283,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_noaux,2,zero_early_blackout,1.5202035903930664,1.6222442388534546,0.06712301820516586,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_noaux,2,zero_full_gap,1.5202035903930664,1.6833857297897339,0.10734229534864426,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_noaux,2,cross_episode_early_blackout,1.5202035903930664,1.6532090902328491,0.08749189972877502,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_single,0,zero_early_blackout,1.6470829248428345,1.7125972509384155,0.039775971323251724,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_single,0,zero_full_gap,1.6470829248428345,1.7440519332885742,0.05887318029999733,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_single,0,cross_episode_early_blackout,1.6470829248428345,1.724037766456604,0.04672189801931381,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_single,1,zero_early_blackout,1.6235475540161133,1.6864694356918335,0.03875579684972763,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_single,1,zero_full_gap,1.6235475540161133,1.7155452966690063,0.056664641946554184,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_single,1,cross_episode_early_blackout,1.6235475540161133,1.7018259763717651,0.04821443185210228,0.08473118394613266
ogbench:cube-single.occ,hacsmv4_single,2,zero_early_blackout,1.60989511013031,1.678653359413147,0.04270976781845093,0.09677419066429138
ogbench:cube-single.occ,hacsmv4_single,2,zero_full_gap,1.60989511013031,1.7150006294250488,0.06528718769550323,0.19354838132858276
ogbench:cube-single.occ,hacsmv4_single,2,cross_episode_early_blackout,1.60989511013031,1.688740611076355,0.04897555336356163,0.08473118394613266
ogbench:cube-single.occ,hacsmv4,0,zero_early_blackout,1.5874029397964478,1.6816022396087646,0.05934176966547966,0.09677419066429138
ogbench:cube-single.occ,hacsmv4,0,zero_full_gap,1.5874029397964478,1.7331852912902832,0.09183701872825623,0.19354838132858276
ogbench:cube-single.occ,hacsmv4,0,cross_episode_early_blackout,1.5874029397964478,1.7166928052902222,0.08144741505384445,0.08473118394613266
ogbench:cube-single.occ,hacsmv4,1,zero_early_blackout,1.5906147956848145,1.6904358863830566,0.06275629252195358,0.09677419066429138
ogbench:cube-single.occ,hacsmv4,1,zero_full_gap,1.5906147956848145,1.733453392982483,0.0898008719086647,0.19354838132858276
ogbench:cube-single.occ,hacsmv4,1,cross_episode_early_blackout,1.5906147956848145,1.718035101890564,0.08010758459568024,0.08473118394613266
ogbench:cube-single.occ,hacsmv4,2,zero_early_blackout,1.5511701107025146,1.6492387056350708,0.06322233378887177,0.09677419066429138
ogbench:cube-single.occ,hacsmv4,2,zero_full_gap,1.5511701107025146,1.7103346586227417,0.10260934382677078,0.19354838132858276
ogbench:cube-single.occ,hacsmv4,2,cross_episode_early_blackout,1.5511701107025146,1.6731858253479004,0.07866043597459793,0.08473118394613266
