run,env,design,seed,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,trainable_parameters,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16
lewm-dmc:finger.spin.occ-hacsmv4_noaction-s0,dmc:finger.spin.occ,hacsmv4_noaction,0,0.9259722741444906,0.35922861099243164,0.7560580372810364,1.379520058631897,1.442884922027588,0.37501031160354614,0.3616049885749817,0.5453485250473022,4.467745780944824,0.3511302173137665,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.1182144371668499,0.8075422064463298,1.0481559721628826,1.4989450136820475,0.7791581559181213,0.8359262736638388,0.989733608563741,1.1065782674153646,1.4989450136820475
lewm-dmc:finger.spin.occ-hacsmv4_noaction-s1,dmc:finger.spin.occ,hacsmv4_noaction,1,0.9259437227249145,0.3603129982948303,0.7603790163993835,1.366195559501648,1.4418854713439941,0.3881656527519226,0.36074116826057434,0.5451643466949463,3.734611749649048,0.3487832546234131,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.116599809328715,0.803566525777181,1.0475198682149252,1.4987127367655437,0.7747676340738933,0.8323653920491536,0.9891171360015869,1.105922506650289,1.4987127367655437
lewm-dmc:finger.spin.occ-hacsmv4_noaction-s2,dmc:finger.spin.occ,hacsmv4_noaction,2,0.9399728759129842,0.35633084177970886,0.7526712417602539,1.4033437967300415,1.47169029712677,0.381414532661438,0.35854145884513855,0.5468248724937439,3.534278154373169,0.35006970167160034,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.113032865524292,0.8014848057428996,1.0462423419952394,1.4913713041941326,0.7724065287907919,0.8305630572636922,0.9886752494176229,1.1038094520568849,1.4913713041941326
lewm-dmc:finger.spin.occ-hacsmv4_noaux-s0,dmc:finger.spin.occ,hacsmv4_noaux,0,0.835857343673706,0.3516993224620819,0.7699372172355652,1.3032488822937012,1.2757329940795898,0.3704056739807129,0.3560875654220581,0.5285218954086304,4.122872352600098,0.3449036478996277,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.338736852010091,1.0190367182095845,1.2156960010528564,1.781477820078532,0.9846963373819987,1.0533770481745401,1.138532190322876,1.292859845161438,1.781477820078532
lewm-dmc:finger.spin.occ-hacsmv4_noaux-s1,dmc:finger.spin.occ,hacsmv4_noaux,1,0.8357577761014302,0.35282379388809204,0.7720548510551453,1.2799854278564453,1.2754162549972534,0.38055986166000366,0.3541523814201355,0.5264277458190918,3.7941882610321045,0.3436765968799591,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.3365550676981608,1.0154651435216269,1.2132076358795165,1.7809922711054484,0.981453332901001,1.0494770050048827,1.1360362847646077,1.2903789869944255,1.7809922711054484
lewm-dmc:finger.spin.occ-hacsmv4_noaux-s2,dmc:finger.spin.occ,hacsmv4_noaux,2,0.8535377788543701,0.34970027208328247,0.7247689366340637,1.311353087425232,1.3114970922470093,0.37662070989608765,0.3527435064315796,0.5243679881095886,3.962364912033081,0.3454774022102356,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.3373951530456543,1.0142660848299663,1.2189612674713135,1.7789578612645467,0.9780056953430176,1.050526474316915,1.1416142717997233,1.2963082456588746,1.7789578612645467
lewm-dmc:finger.spin.occ-hacsmv4_single-s0,dmc:finger.spin.occ,hacsmv4_single,0,0.8426596625645956,0.3577149510383606,0.7134230136871338,1.2376630306243896,1.2846851348876953,0.3747030794620514,0.3597297966480255,0.5195807814598083,4.059597969055176,0.34912678599357605,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.1177200126647948,0.8298424951235454,1.0335946464538575,1.489722785949707,0.8022683890660604,0.8574165757497152,0.9791955836613973,1.0879937171936036,1.489722785949707
lewm-dmc:finger.spin.occ-hacsmv4_single-s1,dmc:finger.spin.occ,hacsmv4_single,1,0.8612738712628683,0.35813626646995544,0.7440889477729797,1.2973209619522095,1.3201711177825928,0.3871210217475891,0.3579457402229309,0.5303066372871399,3.8829329013824463,0.34604933857917786,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.1120307779312133,0.8159377972284952,1.0328370571136474,1.4873173936208088,0.7867678697903951,0.8451076904932658,0.9786939136187236,1.0869802602132161,1.4873173936208088
lewm-dmc:finger.spin.occ-hacsmv4_single-s2,dmc:finger.spin.occ,hacsmv4_single,2,0.8699448784192403,0.3574320375919342,0.7248716354370117,1.3059734106063843,1.3378530740737915,0.37905794382095337,0.35760369896888733,0.5289439558982849,3.779428243637085,0.3493201434612274,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.1151897366841634,0.8260667538642883,1.033460431098938,1.4860418812433878,0.7976466274261474,0.8544868548711141,0.9793693582216899,1.0875515206654867,1.4860418812433878
lewm-dmc:finger.spin.occ-hacsmv4_static-s0,dmc:finger.spin.occ,hacsmv4_static,0,0.892683142820994,0.37445876002311707,0.7177238464355469,1.2934985160827637,1.3664685487747192,0.3855540156364441,0.3750663101673126,0.5402867794036865,3.1945087909698486,0.36305922269821167,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.232758183479309,1.1041276534398397,1.0546218649546306,1.5395249207814534,1.0818865394592285,1.1263687165578207,0.9982221206029256,1.1110215918223063,1.5395249207814534
lewm-dmc:finger.spin.occ-hacsmv4_static-s1,dmc:finger.spin.occ,hacsmv4_static,1,0.9361215130488078,0.3746202886104584,0.7488458752632141,1.3658772706985474,1.449073314666748,0.39749282598495483,0.3743461072444916,0.5543817281723022,3.290426731109619,0.3640397787094116,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.2310288254419963,1.1011682097117106,1.053348708152771,1.5385692183176676,1.079170707066854,1.1231657457351685,0.9967841625213623,1.1099132537841796,1.5385692183176676
lewm-dmc:finger.spin.occ-hacsmv4_static-s2,dmc:finger.spin.occ,hacsmv4_static,2,0.9379668831825256,0.37252721190452576,0.7358611226081848,1.3661149740219116,1.4550172090530396,0.3913463354110718,0.37197548151016235,0.5512762665748596,3.1405632495880127,0.3624502122402191,1.2537477016448975,1.7987955808639526,14.051904678344727,851078,1.2307124614715577,1.1021922238667805,1.0538529221216837,1.5360920763015746,1.0801658487319947,1.1242185656229655,0.9978842536608378,1.1098215993245442,1.5360920763015746
lewm-dmc:finger.spin.occ-multi-s0,dmc:finger.spin.occ,multi,0,0.9468550594647726,0.3754177987575531,0.7764603495597839,1.2793736457824707,1.4745022058486938,0.3898767828941345,0.3661231994628906,0.5451477766036987,2.0868635177612305,0.36515679955482483,1.2537477016448975,1.7987955808639526,14.051904678344727,914816,,,,,,,,,
lewm-dmc:finger.spin.occ-multi-s1,dmc:finger.spin.occ,multi,1,0.9476932541529337,0.37334659695625305,0.7212176322937012,1.260481357574463,1.476590633392334,0.39047592878341675,0.3662562668323517,0.5371516346931458,1.9330956935882568,0.36444759368896484,1.2537477016448975,1.7987955808639526,14.051904678344727,914816,,,,,,,,,
lewm-dmc:finger.spin.occ-multi-s2,dmc:finger.spin.occ,multi,2,0.9477429008483886,0.3727802336215973,0.7646729350090027,1.2672886848449707,1.475043535232544,0.3899746537208557,0.3696708381175995,0.5436572432518005,2.001481056213379,0.36736562848091125,1.2537477016448975,1.7987955808639526,14.051904678344727,914816,,,,,,,,,
lewm-dmc:finger.spin.occ-none-s0,dmc:finger.spin.occ,none,0,1.085338414510091,0.28869757056236267,1.0576773881912231,1.7978110313415527,1.8160487413406372,0.3191893696784973,0.2831640839576721,0.5766520500183105,1.8160487413406372,0.2956814467906952,1.2537477016448975,1.7987955808639526,14.051904678344727,849280,,,,,,,,,
lewm-dmc:finger.spin.occ-none-s1,dmc:finger.spin.occ,none,1,1.0867837556203206,0.2928960919380188,1.0777615308761597,1.7956987619400024,1.8137898445129395,0.32628971338272095,0.2890958786010742,0.5825954079627991,1.8137898445129395,0.29353567957878113,1.2537477016448975,1.7987955808639526,14.051904678344727,849280,,,,,,,,,
lewm-dmc:finger.spin.occ-none-s2,dmc:finger.spin.occ,none,2,1.0869558731714883,0.29227253794670105,1.0821774005889893,1.7959963083267212,1.8150410652160645,0.3322903513908386,0.28680726885795593,0.5823636651039124,1.8150410652160645,0.2941654324531555,1.2537477016448975,1.7987955808639526,14.051904678344727,849280,,,,,,,,,
lewm-dmc:finger.spin.occ-smtv3-s0,dmc:finger.spin.occ,smtv3,0,0.9154742940266927,0.358463317155838,0.7078685164451599,1.3283320665359497,1.421757698059082,0.37771090865135193,0.3634588420391083,0.5351721048355103,2.855252742767334,0.35215240716934204,1.2537477016448975,1.7987955808639526,14.051904678344727,833159,,,,,,,,,
lewm-dmc:finger.spin.occ-smtv3-s1,dmc:finger.spin.occ,smtv3,1,0.9057266648610433,0.3593648076057434,0.7139654159545898,1.3104686737060547,1.4031647443771362,0.38650408387184143,0.3614545464515686,0.5332392454147339,3.154189109802246,0.35152342915534973,1.2537477016448975,1.7987955808639526,14.051904678344727,833159,,,,,,,,,
lewm-dmc:finger.spin.occ-smtv3-s2,dmc:finger.spin.occ,smtv3,2,0.9344254183769226,0.3560369312763214,0.7083751559257507,1.3573757410049438,1.4609754085540771,0.37989699840545654,0.3590850532054901,0.5371857285499573,2.914459466934204,0.3509306311607361,1.2537477016448975,1.7987955808639526,14.051904678344727,833159,,,,,,,,,
lewm-dmc:finger.spin.occ-ssm-s0,dmc:finger.spin.occ,ssm,0,0.7998136242230733,0.37921956181526184,0.7422714829444885,1.0272648334503174,1.1819552183151245,0.3921687602996826,0.3835100531578064,0.5143126845359802,1.9781876802444458,0.3804194927215576,1.2537477016448975,1.7987955808639526,14.051904678344727,849536,,,,,,,,,
lewm-dmc:finger.spin.occ-ssm-s1,dmc:finger.spin.occ,ssm,1,0.8106545066833496,0.37459200620651245,0.7370366454124451,1.0538667440414429,1.206615686416626,0.39340877532958984,0.37864357233047485,0.5141605138778687,1.9891290664672852,0.37490764260292053,1.2537477016448975,1.7987955808639526,14.051904678344727,849536,,,,,,,,,
lewm-dmc:finger.spin.occ-ssm-s2,dmc:finger.spin.occ,ssm,2,0.8156971367200215,0.37216445803642273,0.7289168238639832,1.045589566230774,1.218163013458252,0.390384316444397,0.37694114446640015,0.5113046765327454,1.9799597263336182,0.38431286811828613,1.2537477016448975,1.7987955808639526,14.051904678344727,849536,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacsmv4-s0,dmc:reacher.hard.occ,hacsmv4,0,0.5791641585032146,0.2433759719133377,0.433085173368454,0.8132736682891846,0.8745563626289368,0.26714086532592773,0.26263710856437683,0.35399407148361206,2.1018412113189697,0.241047203540802,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6780995098749797,0.47209298133850097,0.6505184467633566,0.9116870292027791,0.45272071917851764,0.4914652434984843,0.6056668583552043,0.6953700351715087,0.9116870292027791
lewm-dmc:reacher.hard.occ-hacsmv4-s1,dmc:reacher.hard.occ,hacsmv4,1,0.5705454643567404,0.24138785898685455,0.44380518794059753,0.8006265759468079,0.860133945941925,0.260113000869751,0.2609180808067322,0.3515622317790985,2.025686502456665,0.23989158868789673,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.67892569065094,0.4736639547348023,0.6512032604217529,0.9119097805023193,0.4543024667104085,0.4930254256725311,0.6063340870539348,0.6960724425315857,0.9119097805023193
lewm-dmc:reacher.hard.occ-hacsmv4-s2,dmc:reacher.hard.occ,hacsmv4,2,0.5816974743207296,0.2422167956829071,0.42366933822631836,0.812467634677887,0.8802207708358765,0.2649306654930115,0.2621081471443176,0.3524625897407532,1.8710978031158447,0.24113205075263977,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6776700766881307,0.4715519897143046,0.6504340823491415,0.9110241794586181,0.4522485550244649,0.49085541168848673,0.6056644058227539,0.695203784306844,0.9110241794586181
lewm-dmc:reacher.hard.occ-hacsmv4_noaction-s0,dmc:reacher.hard.occ,hacsmv4_noaction,0,0.5761871409416198,0.24440643191337585,0.43671727180480957,0.8172426223754883,0.8680405616760254,0.2676614820957184,0.2634972333908081,0.35522592067718506,2.1145269870758057,0.24225392937660217,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6798593044281006,0.46604957779248557,0.6552283692359925,0.9182999833424886,0.4472990640004476,0.48480007886886595,0.6086160628000895,0.7018407265345256,0.9182999833424886
lewm-dmc:reacher.hard.occ-hacsmv4_noaction-s1,dmc:reacher.hard.occ,hacsmv4_noaction,1,0.5698225363095601,0.24219252169132233,0.44303998351097107,0.8083052635192871,0.8581805229187012,0.2597985863685608,0.2615813612937927,0.35267993807792664,2.160264492034912,0.24073050916194916,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6801797684033711,0.46652193943659465,0.6554147410392761,0.9186025738716126,0.4477977772553762,0.48524610996246337,0.6088447491327922,0.7019847329457601,0.9186025738716126
lewm-dmc:reacher.hard.occ-hacsmv4_noaction-s2,dmc:reacher.hard.occ,hacsmv4_noaction,2,0.5795669380823771,0.2429245263338089,0.42848291993141174,0.8166106343269348,0.875649631023407,0.2647406756877899,0.262656569480896,0.3536350727081299,2.0114569664001465,0.24152369797229767,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6797042989730835,0.4660807164510091,0.6552319892247518,0.9178001316388448,0.4472958223025004,0.4848655851682027,0.6087709927558899,0.7016929769515992,0.9178001316388448
lewm-dmc:reacher.hard.occ-hacsmv4_noaux-s0,dmc:reacher.hard.occ,hacsmv4_noaux,0,0.5777403004964192,0.24235476553440094,0.42385587096214294,0.8185906410217285,0.8725218772888184,0.26646173000335693,0.2620092034339905,0.35294440388679504,2.3907973766326904,0.24106404185295105,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7824050871531169,0.5783425100644429,0.7369591085116068,1.0319135920206706,0.5529490137100219,0.603736031850179,0.6811505158742269,0.7927677011489869,1.0319135920206706
lewm-dmc:reacher.hard.occ-hacsmv4_noaux-s1,dmc:reacher.hard.occ,hacsmv4_noaux,1,0.5689899571736654,0.2407228797674179,0.4520951509475708,0.8007585406303406,0.8574428558349609,0.2609659433364868,0.2606091797351837,0.35210058093070984,2.4904372692108154,0.23941157758235931,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7842771863937378,0.5844948220252991,0.7362370189030966,1.032099650700887,0.5601582487424215,0.6088314207394918,0.6801060263315837,0.7923680369059245,1.032099650700887
lewm-dmc:reacher.hard.occ-hacsmv4_noaux-s2,dmc:reacher.hard.occ,hacsmv4_noaux,2,0.5806224457422893,0.24197664856910706,0.42916926741600037,0.8166768550872803,0.8786936402320862,0.2638866901397705,0.2614135146141052,0.3529730439186096,2.4283199310302734,0.23998405039310455,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7825083557764689,0.5807067012786865,0.7363212807973226,1.0304969914754232,0.5561347921689351,0.6052786270777385,0.6807502094904582,0.7918923433621724,1.0304969914754232
lewm-dmc:reacher.hard.occ-hacsmv4_single-s0,dmc:reacher.hard.occ,hacsmv4_single,0,0.5904189507166545,0.24502776563167572,0.45216110348701477,0.8401792645454407,0.8945799469947815,0.269853800535202,0.2641885578632355,0.3607226014137268,2.1594529151916504,0.24259920418262482,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6824773009618124,0.4805010195573171,0.6513034510612488,0.9156274278958638,0.46074100891749065,0.500261017481486,0.6063502486546835,0.6962566788991292,0.9156274278958638
lewm-dmc:reacher.hard.occ-hacsmv4_single-s1,dmc:reacher.hard.occ,hacsmv4_single,1,0.5828653132915497,0.2429928481578827,0.4522506296634674,0.8268475532531738,0.8823825120925903,0.2614399194717407,0.26236873865127563,0.35704487562179565,2.099651575088501,0.2411043494939804,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6834464152654012,0.48246940890947976,0.6519689997037251,0.9159006754557292,0.462741645971934,0.502197159131368,0.607035886446635,0.6969021129608154,0.9159006754557292
lewm-dmc:reacher.hard.occ-hacsmv4_single-s2,dmc:reacher.hard.occ,hacsmv4_single,2,0.591192224820455,0.2436913698911667,0.4368976354598999,0.8368451595306396,0.8972957134246826,0.26617246866226196,0.2631969153881073,0.35787129402160645,2.0279366970062256,0.24270747601985931,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.6818648950258891,0.47914738694826764,0.6513907845815022,0.9150563605626424,0.4594166302680969,0.4988781436284383,0.6064738806088765,0.6963076543807983,0.9150563605626424
lewm-dmc:reacher.hard.occ-hacsmv4_static-s0,dmc:reacher.hard.occ,hacsmv4_static,0,0.5951165882746379,0.24794335663318634,0.4516018331050873,0.8455474376678467,0.9010418653488159,0.2684798836708069,0.26752257347106934,0.3635464012622833,1.8765193223953247,0.24735155701637268,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7554780332247416,0.6669322474797567,0.6585907355944316,0.940911074479421,0.6575080410639444,0.6763564880688985,0.6101677211125692,0.7070137246449788,0.940911074479421
lewm-dmc:reacher.hard.occ-hacsmv4_static-s1,dmc:reacher.hard.occ,hacsmv4_static,1,0.5800565187136332,0.24638769030570984,0.4453399181365967,0.8162921071052551,0.8738508820533752,0.2618381679058075,0.2662913501262665,0.35754913091659546,1.9477847814559937,0.24741262197494507,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7564371466636658,0.66883984486262,0.6593225161234538,0.9411490360895792,0.6592366075515748,0.6784430567423503,0.6110825300216675,0.7075624934832255,0.9411490360895792
lewm-dmc:reacher.hard.occ-hacsmv4_static-s2,dmc:reacher.hard.occ,hacsmv4_static,2,0.6037057145436605,0.24697327613830566,0.43922504782676697,0.8475359082221985,0.9186626076698303,0.2660902738571167,0.2662743330001831,0.3621208667755127,1.737453579902649,0.24638356268405914,0.7168161869049072,1.1618891954421997,14.402030944824219,851078,0.7547097531954448,0.6661568355560302,0.6586582263310751,0.9393141969045004,0.6569769016901652,0.6753367606798808,0.6104183491071066,0.7068980526924133,0.9393141969045004
lewm-dmc:reacher.hard.occ-multi-s0,dmc:reacher.hard.occ,multi,0,0.5739113219579061,0.2610291540622711,0.45239654183387756,0.7764533162117004,0.8530080914497375,0.2724263668060303,0.27351319789886475,0.3609409034252167,1.3068231344223022,0.26114749908447266,0.7168161869049072,1.1618891954421997,14.402030944824219,914816,,,,,,,,,
lewm-dmc:reacher.hard.occ-multi-s1,dmc:reacher.hard.occ,multi,1,0.5642491070429484,0.2601982653141022,0.4457835853099823,0.7550014853477478,0.8364179730415344,0.2730327248573303,0.2703057527542114,0.35586896538734436,1.2589054107666016,0.25809556245803833,0.7168161869049072,1.1618891954421997,14.402030944824219,914816,,,,,,,,,
lewm-dmc:reacher.hard.occ-multi-s2,dmc:reacher.hard.occ,multi,2,0.5735396798451742,0.2595768868923187,0.4499528408050537,0.7689414024353027,0.8542547821998596,0.2694389224052429,0.2711379826068878,0.35833266377449036,1.3307558298110962,0.2594829201698303,0.7168161869049072,1.1618891954421997,14.402030944824219,914816,,,,,,,,,
lewm-dmc:reacher.hard.occ-none-s0,dmc:reacher.hard.occ,none,0,0.7285711399714152,0.22986623644828796,0.7651302814483643,1.1874674558639526,1.1780753135681152,0.24348293244838715,0.24187953770160675,0.42332181334495544,1.1780753135681152,0.2184639722108841,0.7168161869049072,1.1618891954421997,14.402030944824219,849280,,,,,,,,,
lewm-dmc:reacher.hard.occ-none-s1,dmc:reacher.hard.occ,none,1,0.7275242884953816,0.22924812138080597,0.7106569409370422,1.1856275796890259,1.175940752029419,0.2536466717720032,0.24088534712791443,0.41752877831459045,1.175940752029419,0.22307522594928741,0.7168161869049072,1.1618891954421997,14.402030944824219,849280,,,,,,,,,
lewm-dmc:reacher.hard.occ-none-s2,dmc:reacher.hard.occ,none,2,0.7267875870068868,0.22561264038085938,0.7581647038459778,1.1869046688079834,1.176313042640686,0.2515984773635864,0.23986387252807617,0.42111167311668396,1.176313042640686,0.21962577104568481,0.7168161869049072,1.1618891954421997,14.402030944824219,849280,,,,,,,,,
lewm-dmc:reacher.hard.occ-smtv3-s0,dmc:reacher.hard.occ,smtv3,0,0.583170428276062,0.24350568652153015,0.4468843638896942,0.8263263702392578,0.8816254734992981,0.26800546050071716,0.2635599374771118,0.35752028226852417,1.9524086713790894,0.2412525713443756,0.7168161869049072,1.1618891954421997,14.402030944824219,833159,,,,,,,,,
lewm-dmc:reacher.hard.occ-smtv3-s1,dmc:reacher.hard.occ,smtv3,1,0.5693080393473308,0.24162884056568146,0.43920865654945374,0.8040809035301208,0.8578226566314697,0.25710946321487427,0.26113903522491455,0.3513144552707672,1.7911262512207031,0.23940373957157135,0.7168161869049072,1.1618891954421997,14.402030944824219,833159,,,,,,,,,
lewm-dmc:reacher.hard.occ-smtv3-s2,dmc:reacher.hard.occ,smtv3,2,0.578513830502828,0.24283085763454437,0.4294443130493164,0.8088625073432922,0.874033510684967,0.2624629735946655,0.2623145580291748,0.35254427790641785,1.698174238204956,0.2413489818572998,0.7168161869049072,1.1618891954421997,14.402030944824219,833159,,,,,,,,,
lewm-dmc:reacher.hard.occ-ssm-s0,dmc:reacher.hard.occ,ssm,0,0.5662553278605144,0.25400781631469727,0.5568530559539795,0.7418460845947266,0.839677631855011,0.2666708827018738,0.27569887042045593,0.366595059633255,1.2903844118118286,0.26318442821502686,0.7168161869049072,1.1618891954421997,14.402030944824219,849536,,,,,,,,,
lewm-dmc:reacher.hard.occ-ssm-s1,dmc:reacher.hard.occ,ssm,1,0.5494019230206807,0.25508275628089905,0.5601924061775208,0.7201825976371765,0.8064088821411133,0.26634371280670166,0.2769544720649719,0.3643520176410675,1.2540490627288818,0.26337215304374695,0.7168161869049072,1.1618891954421997,14.402030944824219,849536,,,,,,,,,
lewm-dmc:reacher.hard.occ-ssm-s2,dmc:reacher.hard.occ,ssm,2,0.5513745514551799,0.2551017701625824,0.5711511969566345,0.7333247065544128,0.810852587223053,0.2659788131713867,0.2757767140865326,0.36644992232322693,1.3133119344711304,0.2649975121021271,0.7168161869049072,1.1618891954421997,14.402030944824219,849536,,,,,,,,,
lewm-ogbench:cube-single.occ-hacsmv4-s0,ogbench:cube-single.occ,hacsmv4,0,1.1635172621409098,0.7350388169288635,0.9755048751831055,1.5632542371749878,1.5876212120056152,0.7239018678665161,0.6789082884788513,0.8490614295005798,3.5022008419036865,0.7029036283493042,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4402302821477255,1.0709938716888427,1.3209967962900797,1.928700008392334,1.0425837755203247,1.0994039503733317,1.2703001499176025,1.3716933743158977,1.928700008392334
lewm-ogbench:cube-single.occ-hacsmv4-s1,ogbench:cube-single.occ,hacsmv4,1,1.1653617922465007,0.7342124581336975,0.9758858680725098,1.5650057792663574,1.5917785167694092,0.7368072271347046,0.676219642162323,0.8489106893539429,3.3191919326782227,0.7123723030090332,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4394531202316285,1.0703605349858603,1.3203573433558147,1.9276413122812908,1.042071517308553,1.0986495526631672,1.2697692267100016,1.3709454600016275,1.9276413122812908
lewm-ogbench:cube-single.occ-hacsmv4-s2,ogbench:cube-single.occ,hacsmv4,2,1.1434358914693197,0.731537938117981,0.9791520237922668,1.550872802734375,1.5526721477508545,0.7309024333953857,0.6731805801391602,0.8440228700637817,3.9396564960479736,0.7084594368934631,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.440387142499288,1.0704484335581461,1.3209973271687825,1.9297152773539226,1.0422048314412435,1.0986919848124186,1.2704273255666096,1.3715673287709553,1.9297152773539226
lewm-ogbench:cube-single.occ-hacsmv4_noaction-s0,ogbench:cube-single.occ,hacsmv4_noaction,0,1.2952438481648763,0.742389976978302,0.9966986775398254,1.785498023033142,1.8328056335449219,0.7384523153305054,0.6861729025840759,0.8887337446212769,3.2587149143218994,0.7088443636894226,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4691945997873943,1.0829771598180136,1.3534625387191772,1.9711438624064128,1.0539123392105103,1.1120419295628865,1.2932710154851277,1.4136540619532267,1.9711438624064128
lewm-ogbench:cube-single.occ-hacsmv4_noaction-s1,ogbench:cube-single.occ,hacsmv4_noaction,1,1.3031698528925577,0.7405500411987305,1.017354965209961,1.7693439722061157,1.849794864654541,0.7430641651153564,0.6831351518630981,0.8882974982261658,3.350055456161499,0.7194316387176514,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4676549625396729,1.0814878431955974,1.3530508406956991,1.9684260495503743,1.0520948378245036,1.1108808994293213,1.2931899865468344,1.412911745707194,1.9684260495503743
lewm-ogbench:cube-single.occ-hacsmv4_noaction-s2,ogbench:cube-single.occ,hacsmv4_noaction,2,1.2786242405573527,0.7379677891731262,1.010255217552185,1.742472529411316,1.8049153089523315,0.7438788414001465,0.6804007887840271,0.8814427852630615,4.152005672454834,0.71611088514328,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4701599661509197,1.083999311129252,1.3539625422159831,1.9725179767608643,1.0550738843282064,1.112924788792928,1.2937226613362631,1.414202456474304,1.9725179767608643
lewm-ogbench:cube-single.occ-hacsmv4_noaux-s0,ogbench:cube-single.occ,hacsmv4_noaux,0,1.1470977179209392,0.7320563197135925,0.9902780055999756,1.5650461912155151,1.5579719543457031,0.725312352180481,0.6769341826438904,0.8482451438903809,4.615085601806641,0.7014607787132263,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.736512451171875,1.302008450826009,1.5483534479141234,2.3591752179463703,1.2678746747970582,1.3361422602335613,1.468064130147298,1.6286428165435791,2.3591752179463703
lewm-ogbench:cube-single.occ-hacsmv4_noaux-s1,ogbench:cube-single.occ,hacsmv4_noaux,1,1.1428131198883056,0.7305243611335754,1.0211095809936523,1.5968173742294312,1.55231511592865,0.7324907779693604,0.6719376444816589,0.8524116277694702,4.295126914978027,0.7107360363006592,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.7331462001800537,1.2910094769795735,1.543192392985026,2.365236390431722,1.257598975499471,1.3244199784596762,1.461225887934367,1.6251589155197144,2.365236390431722
lewm-ogbench:cube-single.occ-hacsmv4_noaux-s2,ogbench:cube-single.occ,hacsmv4_noaux,2,1.1254300530751546,0.727518618106842,1.0206427574157715,1.5607266426086426,1.5203293561935425,0.7302366495132446,0.671444296836853,0.8464246988296509,4.53995418548584,0.7097323536872864,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.7370682525634766,1.3063290961583456,1.5441265900929768,2.3607493273417153,1.2739780648549397,1.3386801274617512,1.463223730723063,1.6250294494628905,2.3607493273417153
lewm-ogbench:cube-single.occ-hacsmv4_single-s0,ogbench:cube-single.occ,hacsmv4_single,0,1.1959798415501912,0.7400766611099243,0.992289125919342,1.6096454858779907,1.6465797424316406,0.7267025709152222,0.6817859411239624,0.8603290915489197,3.238975763320923,0.7077771425247192,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.447933529218038,1.0780875396728515,1.3238161595662434,1.9418967533111573,1.0489832671483357,1.107191761334737,1.271823720932007,1.3758086665471394,1.9418967533111573
lewm-ogbench:cube-single.occ-hacsmv4_single-s1,ogbench:cube-single.occ,hacsmv4_single,1,1.183875919977824,0.7388061285018921,0.9882442355155945,1.580654501914978,1.6244676113128662,0.7383642196655273,0.6786690950393677,0.8552494645118713,3.037487030029297,0.7141312956809998,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.445930315653483,1.0764007043838502,1.3230966711044312,1.9382936890920004,1.0471511507034301,1.10565025806427,1.2713693316777548,1.3748240105311076,1.9382936890920004
